gfsen_public_time,Normal_vwap,VALUE_hdd,10Y_NORMAL_hdd,Sum_Value_hdd,Delta_Full_hdd,Delta_Sub_hdd,VALUE_cdd,10Y_NORMAL_cdd,Sum_Value_cdd,Delta_Full_cdd,Delta_Sub_cdd,Month
2016-02-11 12:28:00,1.027,32.870,28.040,397.570,1.970,-1.510,0.190,0.350,2.260,-0.150,-0.120,2
2016-02-12 12:28:00,1.014,37.610,27.850,380.280,-12.090,-4.130,0.030,0.350,2.480,0.330,0.010,2
2016-02-16 12:28:00,1.019,26.320,27.060,340.870,-3.880,-3.020,0.140,0.410,2.280,-0.290,-0.360,2
2016-02-17 12:28:00,0.993,25.980,26.820,356.790,11.340,12.760,0.100,0.410,1.870,-0.430,-0.610,2
2016-02-18 12:28:00,0.998,20.260,26.650,342.440,-2.420,1.350,0.320,0.410,3.130,-0.230,-0.280,2
2016-02-19 12:28:00,1.029,15.820,26.390,342.960,-8.640,-3.400,0.420,0.430,4.170,0.090,0.010,2
2016-02-22 12:28:00,0.981,21.480,25.540,367.080,24.300,16.770,0.450,0.460,2.830,-0.650,-0.630,2
2016-02-23 12:28:00,1.026,19.180,25.270,337.120,-13.640,-6.170,0.310,0.460,2.520,-0.470,-0.380,2
2016-02-24 12:28:00,1.005,23.300,24.950,337.800,1.100,3.460,0.020,0.460,2.710,-0.160,-0.340,2
2016-02-25 12:28:00,1.002,26.350,24.690,342.150,9.240,5.590,0.010,0.460,2.690,-0.470,-0.420,2
2016-02-29 12:28:00,0.998,21.520,23.770,278.420,-4.780,-4.200,0.530,0.500,6.260,-0.480,-0.740,2
2016-03-01 12:28:00,0.975,23.760,23.510,278.370,9.240,5.380,0.360,0.530,6.280,-0.930,-0.500,3
2016-03-02 12:28:00,1.036,24.480,23.160,264.870,0.600,-0.570,0.520,0.530,5.760,-0.100,-0.220,3
2016-03-03 12:28:00,1.020,23.400,22.910,248.670,-13.650,-12.380,0.330,0.560,6.640,0.720,0.670,3
2016-03-04 12:28:00,0.976,21.910,22.560,235.970,-0.390,2.760,0.200,0.570,7.090,-0.960,-0.760,3
2016-03-07 12:28:00,0.962,12.390,21.600,204.480,-5.160,-1.270,0.710,0.580,8.450,-0.970,-0.470,3
2016-03-08 12:28:00,0.996,9.430,21.280,207.440,1.600,3.430,0.620,0.590,9.960,0.710,-0.440,3
2016-03-09 12:28:00,0.985,9.890,21.030,229.720,16.840,14.230,0.830,0.600,9.450,-0.250,-0.450,3
2016-03-10 12:28:00,0.987,13.440,20.710,235.160,6.290,2.050,0.880,0.600,9.590,-0.500,-0.770,3
2016-03-11 12:28:00,0.987,13.230,20.470,250.140,1.500,3.760,0.630,0.610,8.070,-0.280,-0.530,3
2016-03-14 13:28:00,0.999,11.320,19.590,239.020,-1.820,-4.810,1.370,0.640,8.990,-0.320,-0.350,3
2016-03-15 13:28:00,0.991,12.560,19.270,249.810,6.950,2.120,1.030,0.690,9.070,-0.760,-0.600,3
2016-03-16 13:28:00,0.990,14.260,19.000,263.180,14.690,7.200,1.090,0.700,9.190,-1.080,-0.750,3
2016-03-17 13:28:00,0.967,18.000,18.720,267.180,0.290,1.190,1.100,0.720,8.130,-0.750,-0.560,3
2016-03-18 13:28:00,1.012,21.670,18.420,249.000,-7.400,-2.170,0.620,0.730,8.560,-0.190,-0.250,3
2016-03-21 13:28:00,1.034,17.220,17.630,259.900,-7.930,-4.810,0.110,0.790,9.410,0.610,0.700,3
2016-03-22 13:28:00,0.975,14.710,17.420,263.500,4.850,5.690,0.540,0.800,10.160,-0.400,-0.620,3
2016-03-23 13:28:00,1.036,15.370,17.070,252.720,-7.740,-7.710,0.460,0.830,10.510,-0.720,-0.510,3
2016-03-24 13:28:00,0.992,17.360,16.790,268.910,3.630,4.020,0.720,0.840,11.210,0.290,0.140,3
2016-03-28 13:28:00,0.966,18.660,15.820,220.220,-23.400,-16.600,0.570,0.970,10.140,0.060,0.210,3
2016-03-29 13:28:00,1.000,15.220,15.520,219.880,-3.790,-1.910,1.170,0.980,12.080,-0.990,-1.230,3
2016-03-29 13:28:00,0.979,15.220,15.520,219.880,-3.790,-1.910,1.170,0.980,12.080,-0.990,-1.230,3
2016-03-30 13:28:00,0.990,10.650,15.320,221.530,-2.330,-2.660,1.340,1.010,10.600,-0.660,-0.690,3
2016-03-31 13:28:00,1.019,12.850,15.060,235.010,-0.030,3.050,1.040,1.020,11.040,0.640,0.330,3
2016-04-01 13:28:00,1.003,17.900,14.710,235.620,-0.760,-0.420,0.650,1.020,9.240,-0.660,-0.540,4
2016-04-04 13:28:00,0.997,20.370,14.030,232.140,-3.490,-2.360,0.870,1.130,11.750,-0.220,-0.160,4
2016-04-05 13:28:00,1.025,15.650,13.810,215.390,-14.550,-13.960,1.250,1.190,14.800,1.810,1.060,4
2016-04-06 13:28:00,1.014,14.490,13.600,211.130,-2.570,-0.060,0.930,1.240,14.070,-0.980,-0.880,4
2016-04-07 13:28:00,0.944,18.970,13.330,202.560,-9.540,-7.630,0.650,1.280,13.130,0.090,-0.470,4
2016-04-08 13:28:00,1.012,22.240,13.080,190.150,-0.870,0.550,0.310,1.290,13.460,-1.670,-1.720,4
2016-04-11 13:28:00,1.018,15.720,12.240,139.630,3.100,2.020,0.870,1.370,18.770,0.880,-0.200,4
2016-04-12 13:28:00,0.964,14.700,12.050,134.420,5.590,0.070,0.850,1.420,18.240,-0.450,-0.480,4
2016-04-13 13:28:00,0.992,13.180,11.780,114.350,-16.680,-14.100,0.970,1.470,21.070,0.530,0.380,4
2016-04-14 13:28:00,1.038,11.340,11.540,103.220,-4.130,-1.750,0.930,1.530,24.060,0.560,0.240,4
2016-04-15 13:28:00,1.031,8.720,11.320,98.400,-4.650,-5.990,0.810,1.550,27.320,1.370,0.550,4
2016-04-18 13:28:00,0.970,7.050,10.520,106.680,-1.760,-5.480,1.660,1.710,28.630,1.730,1.420,4
2016-04-19 13:28:00,0.927,7.440,10.350,116.680,5.490,3.150,1.610,1.770,30.090,-0.700,-1.240,4
2016-04-20 13:28:00,1.010,6.040,9.970,117.730,9.500,1.510,1.670,1.830,31.620,-2.580,-2.190,4
2016-04-21 13:28:00,1.001,6.690,9.800,106.910,6.670,2.240,1.490,1.900,32.120,-3.170,-1.820,4
2016-04-22 13:28:00,0.963,9.950,9.550,119.850,-0.030,1.570,1.350,1.930,32.700,-2.310,-2.430,4
2016-04-25 13:28:00,1.049,9.130,8.740,126.900,-0.550,0.460,2.780,2.120,31.080,-1.070,-1.260,4
2016-04-26 13:28:00,1.018,10.880,8.520,114.260,2.520,4.530,2.620,2.190,32.570,0.010,-1.180,4
2016-04-27 13:28:00,1.009,11.980,8.250,109.200,2.050,-1.850,2.420,2.330,29.550,-2.600,-1.940,4
2016-04-28 13:28:00,1.034,11.330,8.000,106.560,6.210,-0.060,2.710,2.380,32.850,-0.800,-0.570,4
2016-04-29 13:28:00,0.945,10.790,7.750,90.350,-1.710,-0.880,2.540,2.460,34.330,-0.020,0.210,4
2016-05-02 13:28:00,1.043,7.830,7.070,68.500,-5.650,-4.610,1.800,2.770,37.910,-0.500,-0.700,5
2016-05-03 13:28:00,0.985,9.110,6.780,71.760,-4.590,-2.210,1.370,2.860,38.330,-0.430,-1.080,5
2016-05-04 13:28:00,0.974,9.450,6.570,73.610,1.770,-1.260,1.240,2.880,42.380,0.140,0.190,5
2016-05-05 13:28:00,1.031,7.100,6.310,67.970,-1.330,-3.890,1.200,2.980,47.470,-0.710,0.170,5
2016-05-06 13:28:00,0.993,6.500,6.010,62.110,-1.320,0.340,1.340,3.100,50.780,-0.320,-0.320,5
2016-05-09 13:28:00,1.002,6.270,5.430,77.830,0.730,-2.620,3.540,3.410,53.380,0.510,0.940,5
2016-05-10 13:28:00,0.973,4.040,5.200,69.840,-4.220,-4.320,3.970,3.510,55.360,1.150,0.750,5
2016-05-11 13:28:00,0.997,3.430,4.970,63.730,-9.730,-3.080,3.900,3.650,60.530,3.980,3.020,5
2016-05-12 13:28:00,1.004,5.270,4.800,71.890,-1.420,-2.160,3.080,3.770,55.400,-2.350,-2.210,5
2016-05-13 13:28:00,1.017,9.720,4.620,68.810,-2.560,-1.050,2.400,3.860,53.530,-1.790,-2.160,5
2016-05-16 13:28:00,1.024,8.470,4.040,50.890,1.970,2.570,2.440,4.310,58.630,-2.410,-4.250,5
2016-05-17 13:28:00,0.995,7.810,3.890,47.570,0.990,-1.330,2.620,4.440,59.370,-2.570,-1.360,5
2016-05-18 13:28:00,1.026,6.900,3.740,39.750,-1.930,-2.810,2.370,4.530,62.440,0.480,0.440,5
2016-05-19 13:28:00,0.985,5.640,3.510,31.030,-1.680,-1.650,2.430,4.590,70.230,0.540,0.390,5
2016-05-20 13:28:00,0.988,6.060,3.290,30.750,-4.080,-3.660,2.840,4.780,76.770,5.950,3.570,5
2016-05-23 13:28:00,1.020,2.650,2.910,13.450,-1.220,-1.260,3.950,5.130,90.250,-0.140,0.520,5
2016-05-24 13:28:00,1.042,1.840,2.750,11.830,-0.670,-0.150,5.480,5.240,95.650,-4.080,-3.680,5
2016-05-25 13:28:00,0.992,1.460,2.610,9.800,-1.020,-1.070,6.560,5.500,99.560,-2.400,-1.970,5
2016-05-26 13:28:00,1.029,1.240,2.480,8.690,-1.580,-1.600,6.630,5.610,98.530,-1.590,-0.930,5
2016-05-30 13:28:00,1.000,0.760,1.900,9.090,-2.160,-1.000,6.870,6.200,99.710,2.580,1.860,5
2016-05-31 13:28:00,0.945,0.820,1.820,10.230,0.240,-0.080,7.120,6.430,100.010,-3.880,-3.680,5
2016-06-01 13:28:00,0.960,0.740,1.720,6.900,-1.140,-0.670,6.590,6.650,115.170,5.620,3.150,6
2016-06-02 13:28:00,0.987,0.460,1.620,7.210,-1.330,-0.260,7.510,6.720,118.680,4.410,2.720,6
2016-06-03 13:28:00,1.003,0.300,1.480,9.470,0.770,-0.090,8.020,6.870,121.570,-0.180,3.730,6
2016-06-06 13:28:00,0.990,2.020,1.210,14.780,0.260,0.150,6.060,7.330,124.960,1.460,0.460,6
2016-06-07 13:28:00,0.989,3.130,1.120,14.360,-0.250,-0.460,5.630,7.500,127.790,3.250,2.250,6
2016-06-08 13:28:00,1.005,2.130,0.950,10.940,-0.160,-0.110,6.430,7.620,134.300,5.750,4.190,6
2016-06-09 13:28:00,0.942,1.360,0.900,8.200,0.430,-0.020,8.020,7.790,135.760,-1.970,0.310,6
2016-06-10 13:28:00,1.014,0.860,0.860,7.470,-0.320,-0.240,9.570,7.970,136.860,-2.600,-1.590,6
2016-06-13 13:28:00,1.005,1.190,0.590,5.030,-0.630,-0.110,8.040,8.450,146.250,-4.000,-6.220,6
2016-06-14 13:28:00,0.990,1.040,0.550,4.300,0.150,0.000,9.050,8.610,151.220,0.010,1.590,6
2016-06-15 13:28:00,1.003,0.980,0.510,3.880,0.170,-0.390,8.960,8.740,156.070,-1.740,-0.850,6
2016-06-16 13:28:00,1.006,0.750,0.460,2.900,0.060,-0.170,8.450,8.940,154.510,0.480,1.950,6
2016-06-17 13:28:00,0.984,0.480,0.430,4.500,0.730,-0.210,8.490,9.140,146.340,0.890,2.240,6
2016-06-20 13:28:00,0.973,0.200,0.340,2.200,0.050,-0.060,10.040,9.530,168.560,-1.920,0.260,6
2016-06-21 13:28:00,0.992,0.330,0.310,1.830,-0.530,-0.130,10.370,9.690,172.100,2.450,0.890,6
2016-06-22 13:28:00,1.033,0.690,0.300,1.750,-0.010,-0.090,9.930,9.930,161.850,-0.190,-0.490,6
2016-06-23 13:28:00,0.990,0.400,0.290,2.020,0.290,0.040,9.840,10.010,160.100,-1.060,0.500,6
2016-06-24 13:28:00,1.015,0.280,0.270,2.050,0.540,-0.100,10.760,10.110,157.980,-8.030,-5.620,6
2016-06-27 13:28:00,0.970,0.470,0.200,2.150,0.020,-0.080,9.720,10.710,172.860,3.380,4.430,6
2016-06-28 13:28:00,1.000,0.350,0.190,1.290,-0.360,-0.120,9.330,10.850,178.490,1.490,-2.220,6
2016-06-28 13:28:00,0.952,0.350,0.190,1.290,-0.360,-0.120,9.330,10.850,178.490,1.490,-2.220,6
2016-06-29 13:28:00,1.006,0.190,0.170,1.440,0.120,0.030,9.120,10.960,172.630,-3.770,-2.260,6
2016-06-30 13:28:00,0.978,0.350,0.140,1.610,0.060,0.090,8.970,11.070,178.850,3.300,3.040,6
2016-07-01 13:28:00,0.981,0.490,0.120,2.230,0.440,0.200,8.530,11.200,190.780,6.190,6.270,7
2016-07-04 13:28:00,1.000,0.200,0.090,1.920,0.140,0.030,12.430,11.640,199.710,1.050,1.600,7
2016-07-05 13:28:00,1.057,0.150,0.090,1.850,0.020,0.110,13.480,11.700,192.110,-0.600,-0.700,7
2016-07-06 13:28:00,0.995,0.170,0.080,1.960,0.140,0.160,13.630,11.820,193.810,0.040,-1.670,7
2016-07-07 13:28:00,1.008,0.090,0.080,1.490,-0.250,-0.070,13.770,11.990,202.170,3.710,2.510,7
2016-07-08 13:28:00,0.984,0.170,0.060,1.540,-0.200,-0.050,11.150,12.080,198.570,1.470,2.950,7
2016-07-11 13:28:00,1.044,0.240,0.050,1.110,0.100,0.010,12.310,12.300,206.540,1.400,4.590,7
2016-07-12 13:28:00,0.994,0.120,0.050,0.880,-0.000,0.020,13.650,12.350,206.380,0.350,2.070,7
2016-07-13 13:28:00,1.000,0.170,0.040,0.850,0.050,0.010,13.810,12.380,211.480,6.990,4.300,7
2016-07-14 13:28:00,1.008,0.220,0.030,0.830,-0.140,-0.070,12.020,12.430,209.840,-2.850,-0.930,7
2016-07-15 13:28:00,0.992,0.170,0.030,0.720,0.100,0.000,11.180,12.510,214.470,2.240,2.550,7
2016-07-18 13:28:00,1.025,0.130,0.030,0.490,0.050,-0.010,12.120,12.580,223.050,5.010,2.130,7
2016-07-19 13:28:00,1.001,0.070,0.020,0.320,0.000,-0.010,12.900,12.580,226.510,6.010,2.580,7
2016-07-20 13:28:00,1.024,0.010,0.020,0.220,-0.020,-0.010,14.790,12.600,226.120,2.670,1.800,7
2016-07-21 13:28:00,0.990,0.080,0.020,0.190,-0.020,-0.030,16.480,12.580,219.460,0.640,2.500,7
2016-07-22 13:28:00,0.968,0.090,0.010,0.230,0.090,0.080,16.370,12.580,215.820,2.230,4.160,7
2016-07-25 13:28:00,1.012,0.010,0.010,0.410,-0.130,-0.150,14.540,12.590,203.140,0.010,0.280,7
2016-07-26 13:28:00,1.009,0.010,0.010,0.520,0.100,0.050,14.400,12.540,200.910,0.410,3.390,7
2016-07-27 13:28:00,1.000,0.010,0.010,0.440,-0.030,-0.070,14.060,12.490,193.970,-4.730,-2.270,7
2016-07-27 13:28:00,0.999,0.010,0.010,0.440,-0.030,-0.070,14.060,12.490,193.970,-4.730,-2.270,7
2016-07-28 13:28:00,0.929,0.010,0.010,0.570,0.040,0.000,13.070,12.420,194.040,0.600,2.430,7
2016-07-29 13:28:00,0.992,0.010,0.010,0.550,-0.090,-0.120,12.910,12.360,188.650,-1.700,-0.570,7
2016-08-01 13:28:00,1.025,0.110,0.010,0.530,0.040,-0.070,13.060,12.190,188.980,-5.780,-2.070,8
2016-08-02 13:28:00,1.014,0.070,0.010,0.720,0.020,-0.040,12.850,12.090,190.940,-0.530,1.120,8
2016-08-03 13:28:00,0.963,0.050,0.010,0.830,-0.070,-0.130,12.660,11.960,190.970,-0.410,0.650,8
2016-08-04 13:28:00,1.002,0.160,0.030,0.810,-0.130,-0.100,12.490,11.890,188.430,-0.910,1.110,8
2016-08-05 13:28:00,1.020,0.110,0.030,0.850,-0.020,-0.080,11.970,11.830,192.960,1.250,2.420,8
2016-08-08 13:28:00,0.999,0.140,0.040,0.760,0.030,-0.010,12.330,11.560,198.890,4.180,2.420,8
2016-08-09 13:28:00,1.047,0.090,0.040,0.380,-0.150,-0.130,13.300,11.480,193.520,1.410,-0.620,8
2016-08-10 13:28:00,1.021,0.050,0.050,0.270,-0.220,-0.200,14.710,11.410,189.360,-2.110,-2.380,8
2016-08-11 13:28:00,1.009,0.040,0.050,0.230,-0.260,-0.250,15.210,11.300,183.890,1.070,-0.010,8
2016-08-12 13:28:00,0.978,0.040,0.050,0.420,-0.170,-0.170,14.440,11.240,177.640,-2.630,-1.350,8
2016-08-15 13:28:00,0.989,0.020,0.070,0.900,-0.470,-0.390,12.560,10.910,153.950,0.800,-0.700,8
2016-08-16 13:28:00,0.989,0.010,0.070,1.350,-0.280,-0.390,12.480,10.780,155.140,1.680,1.030,8
2016-08-17 13:28:00,1.003,0.030,0.080,1.200,-0.450,-0.380,12.560,10.710,150.960,-0.670,-0.570,8
2016-08-18 13:28:00,0.978,0.170,0.100,1.700,-0.040,-0.340,12.230,10.650,151.680,2.490,1.250,8
2016-08-19 13:28:00,1.030,0.300,0.110,1.940,-0.340,-0.320,10.790,10.560,143.900,-0.430,-0.660,8
2016-08-22 13:28:00,0.971,0.170,0.140,2.090,-0.240,-0.350,9.520,10.190,160.010,0.260,-1.130,8
2016-08-23 13:28:00,0.967,0.320,0.150,2.500,-0.360,-0.340,11.310,10.120,162.590,1.550,1.850,8
2016-08-24 13:28:00,0.989,0.320,0.180,2.180,-0.810,-0.750,11.530,10.010,158.320,3.520,4.960,8
2016-08-25 13:28:00,0.980,0.230,0.200,1.890,-0.970,-0.830,11.340,9.930,166.200,3.710,2.140,8
2016-08-26 13:28:00,0.990,0.080,0.240,3.510,-0.070,-0.550,11.230,9.820,158.150,6.190,6.580,8
2016-08-29 13:28:00,1.000,0.120,0.350,5.010,-1.000,-1.110,11.280,9.430,133.490,0.070,0.880,8
2016-08-29 13:28:00,0.998,0.120,0.350,5.010,-1.000,-1.110,11.280,9.430,133.490,0.070,0.880,8
2016-08-30 13:28:00,1.024,0.180,0.390,6.300,-1.000,-1.030,10.730,9.320,132.340,-1.600,-1.000,8
2016-08-31 13:28:00,0.981,0.370,0.420,6.800,-0.620,-0.860,8.250,9.120,132.240,-0.650,-1.570,8
2016-09-01 13:28:00,1.030,0.540,0.450,6.950,-1.300,-1.150,6.210,8.990,133.520,1.480,-0.520,9
2016-09-02 13:28:00,1.005,0.560,0.480,8.100,-1.080,-0.650,6.170,8.870,132.490,0.570,-0.540,9
2016-09-05 13:28:00,1.000,0.400,0.610,8.540,-2.110,-2.290,10.600,8.460,119.460,-3.070,-2.480,9
2016-09-06 13:28:00,1.017,0.290,0.690,9.650,-2.970,-1.440,11.670,8.330,113.250,-0.560,-2.070,9
2016-09-07 13:28:00,1.017,0.300,0.700,14.290,2.880,-0.790,11.490,8.150,106.950,-2.620,-1.430,9
2016-09-08 13:28:00,0.955,0.420,0.820,15.880,-1.460,-1.070,11.390,8.060,98.890,-3.210,-2.820,9
2016-09-09 13:28:00,1.005,0.500,0.950,17.260,-2.220,-2.240,9.630,7.930,101.520,2.170,2.110,9
2016-09-12 13:28:00,0.969,1.170,1.190,16.930,3.120,3.440,6.920,7.480,95.560,-4.710,-6.800,9
2016-09-13 13:28:00,0.998,1.330,1.300,19.240,0.930,1.070,6.600,7.310,101.630,0.410,-2.770,9
2016-09-14 13:28:00,1.003,1.270,1.380,23.640,2.470,1.830,6.660,7.180,98.070,-2.000,-1.010,9
2016-09-15 13:28:00,0.989,1.200,1.520,31.060,4.140,4.330,7.280,6.990,96.940,-2.550,-2.730,9
2016-09-16 13:28:00,0.989,0.890,1.630,27.580,-2.820,-1.220,7.870,6.830,98.980,3.340,0.530,9
2016-09-19 13:28:00,1.007,0.390,2.070,36.030,0.910,-1.770,9.590,6.420,84.370,-2.330,-0.320,9
2016-09-20 13:28:00,0.964,0.480,2.200,41.740,-10.920,-6.840,9.040,6.210,77.600,3.700,1.390,9
2016-09-21 13:28:00,1.006,0.930,2.390,42.510,-1.280,0.530,8.120,6.040,71.140,-1.530,-2.340,9
2016-09-22 13:28:00,1.027,1.180,2.560,45.370,4.600,2.390,7.410,5.890,66.830,-2.580,-1.850,9
2016-09-23 13:28:00,1.014,2.490,2.740,43.650,-3.160,-2.350,7.260,5.740,65.140,0.380,-0.310,9
2016-09-26 13:28:00,0.985,3.110,3.300,57.170,-6.340,-3.690,4.750,5.230,46.190,0.600,-0.100,9
2016-09-27 13:28:00,1.004,3.500,3.530,62.430,-2.500,0.820,4.720,5.060,48.120,1.780,-0.110,9
2016-09-28 13:28:00,1.000,3.120,3.690,63.210,-3.660,-4.310,3.710,4.840,46.580,0.180,0.460,9
2016-09-28 13:28:00,1.012,3.120,3.690,63.210,-3.660,-4.310,3.710,4.840,46.580,0.180,0.460,9
2016-09-29 13:28:00,1.019,3.720,3.920,64.470,-2.440,-1.390,3.030,4.700,46.250,-0.180,0.450,9
2016-09-30 13:28:00,1.020,3.650,4.170,76.830,2.750,2.110,2.920,4.490,44.520,-0.960,-1.150,9
2016-10-03 13:28:00,0.992,3.430,4.790,95.770,-3.550,-2.470,3.370,3.890,40.590,-0.630,-1.370,10
2016-10-04 13:28:00,0.979,3.780,5.040,83.730,-8.660,-6.330,4.150,3.750,44.180,2.460,1.740,10
2016-10-05 13:28:00,0.978,3.520,5.350,81.590,2.050,3.030,4.400,3.670,46.930,0.890,1.190,10
2016-10-06 13:28:00,0.994,4.290,5.560,85.840,-5.980,-3.050,3.780,3.460,41.440,0.940,0.140,10
2016-10-07 13:28:00,0.950,6.390,5.800,96.630,-3.760,-8.970,3.320,3.260,39.310,1.140,2.020,10
2016-10-10 13:28:00,0.973,6.100,6.610,98.870,4.690,2.660,2.390,2.870,37.990,-1.410,-0.110,10
2016-10-11 13:28:00,1.011,6.480,6.850,118.760,9.030,7.830,2.440,2.770,35.370,0.150,-0.180,10
2016-10-12 13:28:00,1.005,8.680,7.210,106.380,-6.290,-7.650,2.350,2.650,35.990,0.190,0.580,10
2016-10-13 13:28:00,0.961,8.030,7.490,117.560,-1.070,-4.470,2.670,2.430,35.680,-0.270,-0.730,10
2016-10-14 13:28:00,1.018,5.060,7.740,111.760,-1.090,2.770,3.250,2.300,35.280,-1.350,-1.580,10
2016-10-17 13:28:00,1.003,2.410,8.730,138.680,-1.060,-2.080,4.740,2.030,28.100,-1.010,-0.870,10
2016-10-18 13:28:00,0.997,3.720,8.990,144.770,-2.940,-2.960,4.580,1.940,26.580,0.360,-0.120,10
2016-10-19 13:28:00,1.028,6.940,9.260,141.920,2.960,2.320,3.160,1.850,23.120,-0.440,-0.160,10
2016-10-20 13:28:00,1.010,8.680,9.620,147.140,-4.900,-3.760,1.800,1.830,21.720,0.000,0.290,10
2016-10-21 13:28:00,1.042,10.680,10.000,139.810,-8.740,-7.940,1.200,1.750,23.190,-0.410,-0.100,10
2016-10-24 13:28:00,1.065,12.100,11.000,160.490,-6.530,-6.490,1.650,1.430,24.450,0.450,0.370,10
2016-10-25 13:28:00,1.027,12.000,11.330,156.360,-6.240,-3.530,2.190,1.400,24.120,0.800,0.210,10
2016-10-26 13:28:00,1.003,10.380,11.630,148.830,-10.990,-10.560,2.500,1.340,25.380,1.150,1.060,10
2016-10-27 13:28:00,0.988,9.150,12.130,147.220,-6.370,-3.440,2.610,1.270,24.100,0.960,0.130,10
2016-10-31 13:28:00,1.042,7.750,13.580,178.220,-10.840,-11.890,2.460,1.080,15.140,0.240,0.330,10
2016-11-01 13:28:00,1.029,5.610,13.960,199.240,-0.190,0.700,2.280,1.050,11.880,-0.660,-0.320,11
2016-11-02 13:28:00,1.023,6.600,14.380,178.350,-20.780,-9.760,2.340,1.000,13.710,1.700,0.840,11
2016-11-03 13:28:00,1.002,10.780,14.680,185.660,-3.380,-1.630,1.780,0.960,12.230,-0.510,-0.530,11
2016-11-04 13:28:00,1.017,9.930,15.020,188.850,-2.210,-4.570,1.110,0.910,10.460,-0.210,-0.140,11
2016-11-07 12:28:00,1.013,10.250,16.140,219.480,-4.730,-4.150,1.370,0.740,9.640,0.430,0.340,11
2016-11-08 12:28:00,1.076,12.430,16.450,222.380,-4.940,-3.420,1.290,0.680,8.720,0.170,-0.050,11
2016-11-09 12:28:00,0.971,12.230,16.770,230.150,-0.280,-2.510,0.990,0.670,6.910,-1.040,-0.990,11
2016-11-10 12:28:00,1.023,14.280,17.080,234.880,-8.810,-5.970,0.900,0.640,6.660,0.180,-0.020,11
2016-11-11 12:28:00,1.014,16.780,17.460,248.870,4.910,0.320,0.730,0.640,6.430,-0.560,-0.360,11
2016-11-14 12:28:00,0.973,11.800,18.360,276.100,8.170,10.480,0.860,0.570,4.340,-0.560,-0.570,11
2016-11-15 12:28:00,1.014,12.110,18.670,287.070,0.290,-0.160,0.710,0.500,4.180,-0.180,-0.160,11
2016-11-16 12:28:00,0.979,11.840,18.980,290.770,-0.200,0.200,0.740,0.490,4.150,0.020,-0.170,11
2016-11-17 12:28:00,1.024,12.280,19.300,309.410,-0.230,-2.170,0.510,0.470,3.960,0.140,0.220,11
2016-11-18 12:28:00,0.949,19.340,19.510,325.790,3.940,2.880,0.270,0.470,2.870,-0.530,-0.360,11
2016-11-21 12:28:00,0.985,21.770,20.410,335.930,0.250,1.340,0.300,0.440,4.050,-0.270,-0.270,11
2016-11-22 12:28:00,0.996,20.810,20.650,339.680,2.250,2.190,0.380,0.440,4.240,0.050,-0.120,11
2016-11-23 12:28:00,0.973,18.610,20.830,336.680,-4.490,-1.320,0.420,0.430,4.410,0.250,-0.190,11
2016-11-24 12:28:00,1.000,18.120,21.120,346.930,1.440,3.610,0.470,0.430,4.490,0.430,-0.140,11
2016-11-28 12:28:00,1.000,15.020,22.040,377.400,6.590,6.410,0.890,0.380,4.860,0.430,0.280,11
2016-11-28 12:28:00,0.981,15.020,22.040,377.400,6.590,6.410,0.890,0.380,4.860,0.430,0.280,11
2016-11-29 12:28:00,1.012,17.490,22.410,394.910,14.740,12.790,0.670,0.380,3.870,-0.920,-0.940,11
2016-11-30 12:28:00,0.993,21.760,22.600,402.350,8.050,7.620,0.460,0.380,3.490,-0.630,-0.560,11
2016-12-01 12:28:00,0.955,24.130,22.850,417.110,4.750,2.100,0.330,0.380,4.040,0.040,-0.160,12
2016-12-02 12:28:00,1.032,23.930,23.010,428.440,7.080,3.830,0.300,0.380,3.180,-0.120,-0.240,12
2016-12-05 12:28:00,0.951,25.910,23.700,481.740,17.620,13.050,0.580,0.370,3.880,-0.060,-0.030,12
2016-12-06 12:28:00,0.990,28.840,23.880,483.250,3.900,-1.070,0.330,0.370,3.840,-0.130,0.010,12
2016-12-07 12:28:00,1.008,31.900,24.050,504.830,13.760,6.290,0.240,0.370,2.460,-0.590,-0.330,12
2016-12-08 12:28:00,0.966,32.600,24.250,504.650,8.650,11.750,0.120,0.360,4.790,0.570,0.740,12
2016-12-09 12:28:00,0.992,31.650,24.480,512.940,12.280,8.230,0.130,0.360,5.920,-0.100,-0.110,12
2016-12-12 12:28:00,1.018,30.860,25.100,486.100,9.490,8.410,0.620,0.350,5.090,0.220,0.100,12
2016-12-13 12:28:00,1.018,33.190,25.370,480.930,2.030,1.030,0.440,0.350,5.090,-0.250,-0.150,12
2016-12-14 12:28:00,0.982,37.800,25.510,471.310,-12.550,-5.360,0.190,0.340,5.570,0.210,0.270,12
2016-12-15 12:28:00,1.039,34.630,25.660,447.870,-7.350,-5.950,0.230,0.330,5.660,0.540,0.320,12
2016-12-16 12:28:00,1.002,30.760,25.800,444.810,-1.250,-0.260,0.770,0.330,4.750,-0.010,-0.100,12
2016-12-19 12:28:00,0.990,31.290,26.410,406.710,-13.710,-8.050,0.340,0.310,4.360,0.190,0.040,12
2016-12-20 12:28:00,1.043,27.310,26.550,399.130,3.810,4.000,0.230,0.300,4.720,0.080,-0.310,12
2016-12-21 12:28:00,0.935,27.300,26.780,413.940,3.700,1.300,0.240,0.300,5.250,0.390,0.340,12
2016-12-22 12:28:00,1.008,26.330,27.000,407.140,4.360,0.940,0.360,0.300,5.710,0.140,0.130,12
